sale_id,product_id,product_name,category,manufacturer,batch_number,expiration_date,restock_date,units_in_stock,units_sold,sale_date,unit_price,total_sale_amount,store_id,store_name,store_street_address,store_city,store_state,store_postal_code,store_country
SYN05766,P1121,Flu Vaccine 2027,vaccine,Vaxilife,FLU-27B,2028-03-25,2027-09-13,391,99,2027-09-25,18.85354945085781,1866.5,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN05767,P1010,Ranitidine 150mg,antacid,Digestive Solutions,RAN-23R-010,2025-12-14,2024-11-24,2005,149,2024-12-26,2.9613920043159045,441.25,ST010,BulkMed Supply,600 Industrial Rd,Dallas,TX,75201.0,USA
SYN05768,P1411,Montelukast 10mg,antihistamine,RespiraMed,MON-24M,2027-06-08,2026-06-14,57,6,2026-06-23,14.039322414933059,84.24,ST045,Superior Rx,640 7th St,Cleveland,OH,44113.0,USA
SYN05769,P1063,Prednisolone 10mg,other,Sterix Pharma,PRD-25A,2028-05-29,2027-05-11,43,1,2027-06-02,12.63526393491679,12.64,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322.0,USA
SYN05770,P1225,Prednisone 10mg,hormone,PharmaGenix,PRE-24X,2027-10-27,2026-11-11,26,1,2027-02-06,46.035295742692675,46.04,ST026,Metro Medical,350 8th Ave,New York,NY,10011.0,USA
SYN05771,P1388,Glipizide 5mg,other,GlucoseRx,GLI-24A,2025-11-11,2024-10-26,87,5,2024-11-11,9.807105882234266,49.04,ST042,Sunrise Pharmacy,75 Ocean Ave,Miami,FL,33101.0,USA
SYN05772,P1090,Loratadine 10mg,antihistamine,Allergy Solutions,LOR-242B,2026-11-02,2025-11-01,71,4,2025-11-24,8.886287401714297,35.55,ST014,ExpressRx,900 5th Ave,Dallas,TX,75201.0,USA
SYN05773,P1124,Pneumococcal Vaccine,vaccine,Vaxilife,PNEU-27A,2029-01-19,2027-11-05,999,400,2027-11-20,22.128196848819634,8851.28,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN05774,P1020,Fish Oil 1000mg,supplement,NutriHealth Inc,FIS-24F-020,2026-07-25,2025-06-15,88,9,2025-07-10,9.88177136022029,88.94,ST020,Oceanview Pharmacy,101 Beach Dr,San Diego,CA,92101.0,USA
SYN05775,P1097,Hydrochlorothiazide 25mg,other,CardioPlus,HCT-24A,2028-02-16,2027-03-08,75,9,2027-04-04,14.699452935192797,132.3,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605.0,USA
SYN05776,P1490,Zinc Gluconate 50mg,supplement,NutriHealth,ZIN-2401G,2025-10-09,2024-10-23,118,7,2024-11-15,6.5021826494145865,45.52,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702.0,USA
SYN05777,P1125,COVID-19 Vaccine 2027,vaccine,Vaxilife,CVD-27D,2029-01-11,2027-09-24,4997,2000,2027-10-31,16.747597351187917,33495.19,ST041,Vaccine Depot,4201 Health Pkwy,Dallas,TX,75231.0,USA
SYN05778,P1020,Fish Oil 1000mg,supplement,NutriHealth Inc,FIS-24F-020,2026-07-06,2025-06-29,99,8,2025-07-09,9.827436827644071,78.62,ST020,Oceanview Pharmacy,101 Beach Dr,San Diego,CA,92101.0,USA
SYN05779,P1031,Magnesium Citrate 200mg,supplement,NutriHealth Inc.,MAGC-24B,2027-12-01,2026-11-21,35,2,2027-01-17,8.595807514535917,17.19,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205.0,USA
SYN05780,P1427,Alendronate 70mg,other,BoneCare,ALE-24A,2028-04-15,2027-04-16,51,4,2027-04-24,33.568393455969876,134.27,ST046,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101.0,USA
SYN05781,P1025,Hydrocortisone 1% Cream,steroid,DermalCare Inc,HYC-24H-025,2025-09-06,2024-08-30,31,3,2024-08-28,18.90019294947782,56.7,ST025,Midtown Pharmacy,350 9th Ave,Des Moines,IA,50309.0,USA
SYN05782,P1118,Tetanus Vaccine,vaccine,Vaxilife,TET-27C,2029-01-27,2027-12-07,797,300,2028-01-01,13.356642171647579,4006.99,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN05783,P1262,Diphenhydramine 25mg,antihistamine,Allergy Solutions,DIP-24A,2026-04-05,2025-04-10,67,6,2025-04-05,7.686945755612327,46.12,ST030,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002.0,USA
SYN05784,P1018,Hydrochlorothiazide 25mg,diuretic,MediCore Labs,HCT-23H-018,2026-12-24,2025-11-26,72,5,2025-12-05,11.534561889159152,57.67,ST018,Riverfront Drugs,22 River Rd,St. Louis,MO,63102.0,USA
SYN05785,P1607,Simethicone 80mg,antacid,GastroCare,SIM-2402Q,2025-08-12,2024-07-29,111,6,2024-08-09,7.2493149290206285,43.5,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501.0,USA
SYN05786,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-08-29,2027-09-01,51,1,2027-09-17,9.745659962418632,9.75,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219.0,USA
SYN05787,P1024,Vitamin C 500mg,supplement,NutriHealth Inc,VIT-24B-024,2026-03-29,2025-03-23,125,8,2025-04-13,7.43349850838773,59.47,ST024,CommunityMed,500 Oakridge Rd,Columbus,OH,43215.0,USA
SYN05788,P1534,Salbutamol 2mg,bronchodilator,Airways Pharmaceuticals,SAL-2404A,2026-04-05,2024-03-30,38,3,2024-04-15,16.474777754363085,49.42,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071.0,USA
SYN05789,P1225,Prednisone 10mg,hormone,PharmaGenix,PRE-24X,2027-11-03,2026-11-10,10,3,2027-02-10,47.18855399184629,141.57,ST026,Metro Medical,350 8th Ave,New York,NY,10011.0,USA
SYN05790,P1638,Methylprednisolone 4mg,hormone,Steroidex Inc.,MPRED-2402D,2025-10-09,2024-09-22,21,1,2024-10-08,39.90458779351854,39.9,ST015,Family RX,900 Oak Dr,Toledo,OH,43606.0,USA
SYN05791,P1427,Alendronate 70mg,other,BoneCare,ALE-24A,2028-04-02,2027-04-14,63,4,2027-04-18,32.17713152330613,128.71,ST046,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101.0,USA
SYN05792,P1177,Fish Oil 1200mg,supplement,NutriHealth Inc,FISH-24A,2026-12-25,2025-12-18,195,9,2025-12-26,13.58420815653867,122.26,ST021,Superior Rx,640 7th St,Cleveland,OH,44113.0,USA
SYN05793,P1192,Prednisone 20mg,hormone,Steroidex Inc.,PRD-2403A,2025-12-20,2024-12-08,20,1,2024-12-10,38.55028092441562,38.55,ST015,Family RX,900 Oak Dr,Toledo,OH,43606.0,USA
SYN05794,P1063,Prednisolone 10mg,other,Sterix Pharma,PRD-25A,2028-07-13,2027-05-15,45,2,2027-06-12,13.51508121952803,27.03,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322.0,USA
SYN05795,P1318,Simvastatin 20mg,lipid-lowering,CardioGen,SIMV-2403E,2026-07-09,2024-06-08,70,8,2024-06-12,10.563201588096877,84.51,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503.0,USA
SYN05796,P1045,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-25B,2028-05-05,2027-04-04,109,9,2027-05-10,6.696944772114835,60.27,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219.0,USA
SYN05797,P1344,Ciprofloxacin 500mg,antibiotic,MediCore Labs,CIP-24A,2027-07-21,2026-06-07,64,5,2026-06-12,18.394793368398446,91.97,ST038,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101.0,USA
SYN05798,P1331,Folic Acid 400mcg,supplement,NutriHealth Inc,FOL-24A,2026-11-17,2025-12-06,193,7,2025-12-04,8.015651250786213,56.11,ST037,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215.0,USA
SYN05799,P1127,Shingles Vaccine,vaccine,Vaxilife,SHG-27A,2029-01-30,2027-12-10,909,501,2027-12-16,21.192540113771045,10617.46,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN05800,P1182,Clopidogrel 75mg,other,CardioLife,CLO-23C,2026-02-17,2025-11-04,31,2,2026-01-21,21.04167682892498,42.08,ST022,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101.0,USA
SYN05801,P1044,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24A-044,2026-12-13,2025-11-14,139,10,2025-11-26,10.338192939902463,103.38,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701.0,USA
SYN05802,P1008,Aspirin 81mg,analgesic,HealWell Pharma,ASP-24A-008,2026-05-12,2025-04-01,78,4,2025-04-29,6.275522064479425,25.1,ST008,MedCity Pharmacy,321 Willow Rd,Columbus,OH,43215.0,USA
SYN05803,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2025-12-15,2024-11-24,90,2,2024-12-15,12.773486794837103,25.55,ST002,Care Max,200 Main Ave,Raleigh,NC,27601.0,USA
SYN05804,P1108,Pantoprazole 40mg,antacid,DigestAid Corp,PAN-25B,2028-09-11,2027-07-26,137,10,2027-08-17,12.49562959853214,124.96,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206.0,USA
SYN05805,P1055,Azithromycin 250mg,antibiotic,MediCore Labs,AZI-25A,2028-06-07,2027-05-23,208,15,2027-06-12,19.83044452719163,297.46,ST033,PharmaBest,2909 Walnut Ave,Reno,NV,89502.0,USA
SYN05806,P1033,Losartan 50mg,antihypertensive,MediCore Labs,LOS-24L-033,2027-01-31,2025-12-27,149,7,2026-01-19,12.520068407559622,87.64,ST033,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303.0,USA
SYN05807,P1120,Omeprazole 20mg,antacid,GastroCare,OMP-2402E,2025-10-27,2024-11-03,137,8,2024-11-14,13.898605973648973,111.19,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904.0,USA
SYN05808,P1034,Hydroxyzine 25mg,antihistamine,AllergyFree Ltd,HYZ-24C-034,2026-06-21,2025-05-14,55,2,2025-05-15,13.577386318308557,27.15,ST034,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301.0,USA
SYN05809,P1101,Omeprazole 20mg,antacid,DigestAid Corp,OME-25A,2028-04-16,2027-04-07,188,13,2027-04-13,10.293546372907038,133.82,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN05810,P1346,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-24B,2026-07-14,2024-06-07,95,7,2025-04-07,12.722062482442588,89.05,ST023,Uptown Pharmacy,4812 Maple Ave,Dallas,TX,75219.0,USA
SYN05811,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-07-27,2025-07-26,63,3,2025-08-01,11.539428284225592,34.62,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202.0,USA
SYN05812,P1082,Ciprofloxacin 500mg,antibiotic,MediCore Labs,CIP-25B,2028-11-29,2027-11-03,106,9,2027-11-04,15.73736355528072,141.64,ST033,PharmaBest,2909 Walnut Ave,Reno,NV,89502.0,USA
SYN05813,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-10-06,2026-10-12,110,7,2027-01-07,8.727432535248244,61.09,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806.0,USA
SYN05814,P1071,Progesterone 100mg,hormone,ThyroGenix,PROG-24C,2028-03-06,2027-03-14,19,4,2027-03-19,36.42834005739202,145.71,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206.0,USA
SYN05815,P1379,Estradiol 1mg,hormone,FemCare Pharma,EST-2401B,2026-05-28,2024-06-17,10,4,2024-06-12,55.854079551308686,223.42,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503.0,USA
SYN05816,P1053,Cefalexin 500mg,antibiotic,MediCore Labs,CFL-23-09,2027-01-05,2025-12-27,119,11,2026-01-08,12.993368877099872,142.93,ST025,PharmaBest,2909 Walnut Ave,Reno,NV,89502.0,USA
SYN05817,P1572,Influenza Vaccine 2024,vaccine,ImmuniSafe,FLU-24B,2026-02-24,2024-10-08,348,75,2024-10-19,15.242904168320617,1143.22,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501.0,USA
SYN05818,P1124,Pneumococcal Vaccine,vaccine,Vaxilife,PNEU-27A,2028-12-02,2027-10-25,993,400,2027-11-09,21.383351178591727,8553.34,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN05819,P1704,Docusate Sodium 100mg,laxative,GutRelief,DOC-2402A,2025-12-05,2024-11-26,67,3,2024-12-13,6.129770402168392,18.39,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609.0,USA
SYN05820,P1065,Cetirizine 10mg,antihistamine,Allergonix,CTZ-24B,2027-04-29,2026-05-10,52,4,2026-05-27,8.237554027710427,32.95,ST020,ExpressRx,5401 W Belmont Ave,Chicago,IL,60641.0,USA
SYN05821,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-10-26,2024-09-23,93,9,2024-10-09,7.263058867271931,65.37,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904.0,USA
SYN05822,P1078,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-25A,2028-10-20,2027-11-04,132,11,2027-11-14,18.23790927645658,200.62,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745.0,USA
SYN05823,P1331,Folic Acid 400mcg,supplement,NutriHealth Inc,FOL-24A,2026-12-19,2025-11-22,185,8,2025-12-11,8.238470399549126,65.91,ST037,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215.0,USA
SYN05824,P1890,Insulin Glargine 100U/mL,hormone,NovoHealth,INS-2023K,2026-04-04,2025-01-05,10,2,2024-12-29,78.45365335472955,156.91,ST026,Metro Specialty Rx,2300 Willow St,Richmond,VA,23220.0,USA
SYN05825,P1004,Cetirizine 10mg,antihistamine,AllergyFree Ltd,CTZ-24C-004,2025-09-28,2024-08-19,55,3,2024-09-18,14.037559049636037,42.11,ST004,WellnessMed,789 3rd St,Austin,TX,73301.0,USA
SYN05826,P1183,Vitamin D3 2000IU,supplement,NutriHealth Group,VD3-2024A,2026-02-27,2024-11-30,148,3,2025-01-10,11.569805363312982,34.71,ST022,GreenLife Drugstore,725 Oak Dr,Portland,OR,97205.0,USA
SYN05827,P1572,Influenza Vaccine 2024,vaccine,ImmuniSafe,FLU-24B,2026-01-15,2024-09-26,345,75,2024-10-16,15.820482329181198,1186.54,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501.0,USA
SYN05828,P1295,Azithromycin 250mg,antibiotic,MediCore Inc.,AZI-2405D,2026-08-30,2024-07-30,97,7,2024-08-04,20.5628446830263,143.94,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109.0,USA
SYN05829,P1393,Vitamin D3 1000IU,supplement,NutriHealth,D3-2402P,2025-08-25,2024-08-03,145,9,2024-08-16,8.748189564328909,78.73,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201.0,USA
SYN05830,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-10-29,2024-10-12,107,3,2024-11-04,8.081141145043334,24.24,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701.0,USA
SYN05831,P1038,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24P-038,2026-10-15,2025-09-17,186,10,2025-09-20,7.31834791115951,73.18,ST038,PrimeHealth,800 Health St,Phoenix,AZ,85004.0,USA
SYN05832,P1340,Cyanocobalamin 1mg,supplement,NutriHealth,B12-2403B,2025-10-07,2024-10-10,41,4,2024-10-03,9.31628243122343,37.27,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501.0,USA
SYN05833,P1592,Prednisolone 5mg,hormone,Steroidex Inc.,PRDS-2403C,2026-01-19,2024-11-21,12,1,2024-12-12,30.36246861200262,30.36,ST017,ExpressRx,1012 Hillside Rd,Eugene,OR,97401.0,USA
SYN05834,P1105,Cetirizine 10mg,antihistamine,AllergyFree Labs,CET-2404F,2026-05-21,2024-05-18,66,2,2024-05-15,7.611382601168626,15.22,ST015,Family RX,900 Oak Dr,Toledo,OH,43606.0,USA
SYN05835,P1058,Naproxen 220mg,analgesic,HealWell Pharma,NAP-25A,2028-05-18,2027-05-13,104,8,2027-06-02,6.293150570240917,50.35,ST038,Central Pharmacy,1245 Adams Ave,Philadelphia,PA,19124.0,USA
SYN05836,P1152,Metformin 500mg,other,GlucoseRx,MET-231B,2025-09-23,2024-08-01,160,9,2024-08-27,8.540375094115566,76.86,ST019,Sunrise Pharmacy,75 Ocean Ave,Miami,FL,33101.0,USA
SYN05837,P1128,Calcium Carbonate 500mg,antacid,DigestiveCare,CAC-24A,2028-02-13,2027-02-10,141,9,2027-02-19,6.8773550961594525,61.9,ST015,Care Max,55 Maple Blvd,San Diego,CA,92101.0,USA
SYN05838,P1427,Alendronate 70mg,other,BoneCare,ALE-24A,2028-05-10,2027-04-03,45,3,2027-04-23,33.13826541224804,99.41,ST046,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101.0,USA
SYN05839,P1367,Ranitidine 150mg,antacid,GastroCare,RAN-2402A,2026-02-07,2024-01-07,495,101,2024-01-15,4.431373568188201,447.57,ST010,Giant Chemist,77 Commerce Blvd,Dallas,TX,75204.0,USA
SYN05840,P1097,Hydrochlorothiazide 25mg,other,CardioPlus,HCT-24A,2028-02-19,2027-03-12,63,8,2027-04-04,13.765715339510443,110.13,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605.0,USA
SYN05841,P1585,Hydroxyzine 25mg,antihistamine,AllergyFree Labs,HYD-2402C,2025-09-03,2024-08-30,77,5,2024-09-05,8.064349223778253,40.32,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109.0,USA
SYN05842,P1046,Dextromethorphan 10mg,antitussive,CoughCare Ltd,DEX-24D-046,2026-04-24,2025-04-09,34,2,2025-04-24,12.22754983804721,24.46,ST042,Harbor Pharmacy,404 Harbor St,Boston,MA,2109.0,USA
SYN05843,P1030,Albuterol Inhaler,bronchodilator,RespiraMed,ALB-24B-030,2026-01-09,2024-11-12,36,3,2024-12-05,45.9316929157771,137.8,ST030,UrbanMeds,90 7th Ave,New York,NY,10001.0,USA
SYN05844,P1313,Vitamin D3 2000 IU,supplement,NutriHealth Inc,VITD-24C,2027-10-28,2026-09-26,169,9,2026-10-08,11.593022945963604,104.34,ST035,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118.0,USA
SYN05845,P1241,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24B,2026-08-01,2025-08-04,92,4,2025-08-05,10.536980153837618,42.15,ST028,Health Express,505 State Ave,Raleigh,NC,27601.0,USA
SYN05846,P1041,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A,2026-03-26,2025-03-05,70,5,2025-05-18,8.382558805313748,41.91,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014.0,USA
SYN05847,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-10-07,2026-10-18,106,7,2027-01-13,8.734459490051028,61.14,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806.0,USA
SYN05848,P1120,Omeprazole 20mg,antacid,GastroCare,OMP-2402E,2025-11-25,2024-11-06,133,10,2024-11-16,13.072585043240718,130.73,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904.0,USA
SYN05849,P1033,Multivitamin Gummies,supplement,NutriHealth Inc.,MVG-25A,2028-02-22,2027-01-09,25,4,2027-02-08,7.195938025119718,28.78,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806.0,USA
SYN05850,P1076,Amoxicillin 875mg,antibiotic,MediCore Labs,AMX-24C,2027-07-03,2026-06-19,85,9,2026-07-05,16.504233540541986,148.54,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN05851,P1112,Metformin 500mg,other,GlucoWell,MET-24A,2028-03-03,2027-01-22,190,11,2027-02-04,9.624393957872146,105.87,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205.0,USA
SYN05852,P1113,Vitamin E 400IU,supplement,NutriHealth Inc.,VITE-25A,2029-01-29,2028-01-03,51,4,2028-01-06,8.037233557217819,32.15,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN05853,P1029,Zinc Gluconate 50mg,supplement,NutriHealth Inc.,ZNC-25A,2028-08-10,2027-07-14,30,3,2027-07-28,7.274942751441922,21.82,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014.0,USA
SYN05854,P1340,Cyanocobalamin 1mg,supplement,NutriHealth,B12-2403B,2025-09-23,2024-09-24,40,4,2024-10-15,8.909810213712408,35.64,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501.0,USA
SYN05855,P1295,Azithromycin 250mg,antibiotic,MediCore Inc.,AZI-2405D,2026-08-19,2024-07-24,78,5,2024-08-13,20.66013700617076,103.3,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109.0,USA
SYN05856,P1451,Albuterol Inhaler,other,RespiraMed,ALB-24I,2027-09-11,2026-09-07,78,7,2026-09-11,20.101737837359963,140.71,ST049,Giant Chemist,900 Grand Ave,St. Louis,MO,63101.0,USA
SYN05857,P9999,,,,,2100-01-23,,10,2,2099-01-04,0.010047420781828227,0.02,,,,,,,
SYN05858,P1451,Albuterol Inhaler,other,RespiraMed,ALB-24I,2027-10-14,2026-09-18,74,6,2026-09-20,20.402625591513264,122.42,ST049,Giant Chemist,900 Grand Ave,St. Louis,MO,63101.0,USA
SYN05859,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-09-07,2025-07-24,70,5,2025-08-02,11.345015504006522,56.73,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202.0,USA
SYN05860,P1035,Esomeprazole 40mg,antacid,Digestive Solutions,ESO-23E-035,2026-05-04,2025-03-20,84,5,2025-03-21,14.206416552992327,71.03,ST035,CityRx Pharmacy,159 West Loop,Chicago,IL,60607.0,USA
SYN05861,P1118,Tetanus Vaccine,vaccine,Vaxilife,TET-27C,2029-01-26,2027-12-01,809,301,2028-01-05,13.4853285977661,4059.08,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN05862,P1697,Paracetamol 500mg,analgesic,HealWell Pharma,PARA-2404D,2026-07-26,2024-08-05,156,8,2024-08-11,8.309462655748964,66.48,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107.0,USA
SYN05863,P1411,Montelukast 10mg,antihistamine,RespiraMed,MON-24M,2027-07-11,2026-06-11,65,5,2026-06-17,13.929100194074264,69.65,ST045,Superior Rx,640 7th St,Cleveland,OH,44113.0,USA
SYN05864,P1411,Montelukast 10mg,antihistamine,RespiraMed,MON-24M,2027-05-28,2026-06-09,60,4,2026-06-13,13.496180534929728,53.98,ST045,Superior Rx,640 7th St,Cleveland,OH,44113.0,USA
SYN05865,P1025,Hydrocortisone 1% Cream,steroid,DermalCare Inc,HYC-24H-025,2025-08-15,2024-08-18,39,2,2024-09-01,19.39394881621383,38.79,ST025,Midtown Pharmacy,350 9th Ave,Des Moines,IA,50309.0,USA
SYN05866,P1039,Potassium 99mg,supplement,NutriHealth Inc,POT-24B-039,2026-09-05,2025-08-24,73,3,2025-09-08,8.210799345897941,24.63,ST039,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401.0,USA
SYN05867,P1046,Dextromethorphan 10mg,antitussive,CoughCare Ltd,DEX-24D-046,2026-05-11,2025-04-06,36,1,2025-04-17,11.401342335759939,11.4,ST042,Harbor Pharmacy,404 Harbor St,Boston,MA,2109.0,USA
SYN05868,P1290,Lisinopril 10mg,other,HeartMeds Inc,LIS-24D,2026-11-02,2025-10-22,84,4,2025-10-30,10.44685183491853,41.79,ST033,City Pharmacy,823 Oak Ave,Phoenix,AZ,85001.0,USA
SYN05869,P1549,Rosuvastatin 10mg,lipid-lowering,CardioGen,ROS-2402B,2026-03-31,2024-02-20,65,6,2024-03-09,22.272872353958796,133.64,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107.0,USA
SYN05870,P1427,Alendronate 70mg,other,BoneCare,ALE-24A,2028-03-30,2027-04-15,55,5,2027-04-16,32.22911692333961,161.15,ST046,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101.0,USA
SYN05871,P1041,Ranitidine 150mg,antacid,Digestive Solutions,RAN-23R-041,2027-01-02,2025-12-07,1801,111,2025-12-03,3.200669935071733,355.27,ST010,BulkMed Supply,600 Industrial Rd,Dallas,TX,75201.0,USA
SYN05872,P1125,COVID-19 Vaccine 2027,vaccine,Vaxilife,CVD-27D,2029-01-18,2027-10-05,5008,2000,2027-10-28,15.85298895585614,31705.98,ST041,Vaccine Depot,4201 Health Pkwy,Dallas,TX,75231.0,USA
SYN05873,P1432,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24C,2027-08-10,2026-08-13,103,8,2026-08-22,8.360334068975432,66.88,ST047,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204.0,USA
SYN05874,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-09-07,2027-09-13,51,2,2027-09-21,9.260456574654334,18.52,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219.0,USA
SYN05875,P1043,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-2402B,2026-01-01,2024-12-14,207,7,2025-01-01,12.269083138452764,85.88,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107.0,USA
SYN05876,P1078,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-25A,2028-10-20,2027-11-04,128,9,2027-11-23,16.95617671361202,152.61,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745.0,USA
SYN05877,P1464,Estradiol 1mg,hormone,PharmaGenix,EST-24E,2028-02-23,2027-03-01,10,1,2027-03-11,86.19765032839982,86.2,ST050,SleepWell Drugs,9 Dream Cir,Los Angeles,CA,90001.0,USA
SYN05878,P1367,Ranitidine 150mg,antacid,GastroCare,RAN-2402A,2026-01-22,2024-01-02,499,100,2024-01-14,4.62395625251869,462.4,ST010,Giant Chemist,77 Commerce Blvd,Dallas,TX,75204.0,USA
SYN05879,P1112,Metformin 500mg,other,GlucoWell,MET-24A,2028-02-11,2027-01-30,186,12,2027-02-09,9.773438646493465,117.28,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205.0,USA
SYN05880,P1035,Melatonin 3mg,supplement,NutriHealth Inc.,MEL-25D,2028-03-09,2027-02-10,32,2,2027-02-24,6.761762378235128,13.52,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122.0,USA
SYN05881,P1641,Claritin-D 24 Hour,antihistamine,AllergyFree Labs,CLAR-2401V,2025-11-05,2024-09-30,71,8,2024-10-05,17.749853207505048,142.0,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107.0,USA
SYN05882,P1053,Cefalexin 500mg,antibiotic,MediCore Labs,CFL-23-09,2027-02-07,2025-12-22,120,10,2026-01-09,13.049869381550982,130.5,ST025,PharmaBest,2909 Walnut Ave,Reno,NV,89502.0,USA
SYN05883,P1587,Cetirizine 10mg,antihistamine,AllergyMed Labs,CET-2024X,2025-09-17,2024-07-18,208,12,2024-10-19,9.410006453904384,112.92,ST024,Spring Wellness,909 Cedar Rd,Akron,OH,44301.0,USA
